epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,151.623,1.65489,1.10641,0.99154,0.70974,0.55628,0.63846,0.32082,1.67666,1.2921,1.02617,0.0016832,0.0016832,0.0016832
18,159.93,1.5921,1.09789,0.99208,0.77676,0.53507,0.63146,0.33254,1.69908,1.24039,1.00596,0.0016634,0.0016634,0.0016634
19,168.65,1.57654,1.08055,0.98019,0.68493,0.52039,0.60349,0.28872,1.7321,1.27306,1.01185,0.0016436,0.0016436,0.0016436
20,176.874,1.55689,1.09681,0.96765,0.67434,0.57426,0.6199,0.31064,1.78031,1.84157,1.01984,0.0016238,0.0016238,0.0016238
21,185.654,1.5497,1.00265,0.96621,0.76744,0.5677,0.65589,0.33834,1.74749,1.1676,1.01215,0.001604,0.001604,0.001604
22,193.942,1.52547,0.97653,0.96788,0.7689,0.55362,0.66693,0.33377,1.72583,1.69959,1.01416,0.0015842,0.0015842,0.0015842
23,202.601,1.51634,0.97546,0.96276,0.80563,0.54486,0.67114,0.34122,1.69378,1.17755,1.01204,0.0015644,0.0015644,0.0015644
24,211.019,1.5693,0.99225,0.97298,0.73587,0.50734,0.59896,0.31827,1.72473,1.22998,1.01243,0.0015446,0.0015446,0.0015446
25,219.654,1.53448,0.99976,0.97224,0.77389,0.5367,0.64794,0.34334,1.75106,1.26893,1.0244,0.0015248,0.0015248,0.0015248
26,227.956,1.50279,0.92843,0.96013,0.73908,0.58224,0.66167,0.35232,1.7083,1.10564,1.00746,0.001505,0.001505,0.001505
27,236.677,1.49332,0.93864,0.96421,0.7454,0.55791,0.65322,0.33836,1.748,1.22186,1.02063,0.0014852,0.0014852,0.0014852
28,244.937,1.48871,0.9261,0.95171,0.75327,0.60359,0.69048,0.36122,1.69527,1.18004,1.0267,0.0014654,0.0014654,0.0014654
29,253.563,1.5323,0.9431,0.95992,0.79592,0.53997,0.64317,0.33788,1.64701,1.16486,1.02331,0.0014456,0.0014456,0.0014456
30,261.953,1.44122,0.87492,0.94735,0.73082,0.6422,0.70489,0.36503,1.65109,1.21147,0.99641,0.0014258,0.0014258,0.0014258
31,270.573,1.49514,0.91539,0.94104,0.78296,0.58262,0.68791,0.35995,1.64984,1.10125,1.0052,0.001406,0.001406,0.001406
32,278.875,1.49338,0.90759,0.95116,0.76411,0.59869,0.68331,0.3578,1.6878,1.09573,1.02129,0.0013862,0.0013862,0.0013862
33,287.365,1.44454,0.86799,0.93786,0.77185,0.60156,0.69597,0.35957,1.6739,1.11718,1.02076,0.0013664,0.0013664,0.0013664
34,295.88,1.47533,0.92962,0.94641,0.83661,0.60033,0.69132,0.35895,1.68182,1.10243,1.02967,0.0013466,0.0013466,0.0013466
35,304.36,1.46516,0.87447,0.94376,0.7642,0.62316,0.71329,0.36868,1.70231,1.20305,1.01282,0.0013268,0.0013268,0.0013268
36,312.757,1.43484,0.84579,0.9447,0.75499,0.62806,0.72606,0.36777,1.66115,1.08406,0.99907,0.001307,0.001307,0.001307
37,321.309,1.42689,0.85802,0.93548,0.74269,0.60359,0.69603,0.37393,1.66905,1.10921,1.01267,0.0012872,0.0012872,0.0012872
38,329.92,1.41105,0.81497,0.94142,0.76349,0.61011,0.69456,0.37321,1.67799,1.03801,1.00082,0.0012674,0.0012674,0.0012674
39,338.493,1.38716,0.84215,0.92451,0.75353,0.58891,0.67317,0.34878,1.6965,1.13156,1.02039,0.0012476,0.0012476,0.0012476
40,346.995,1.39654,0.82497,0.93504,0.7349,0.64274,0.6986,0.37044,1.69375,1.34945,1.01271,0.0012278,0.0012278,0.0012278
41,355.331,1.42155,0.84142,0.94685,0.77225,0.61399,0.7169,0.36843,1.64414,1.07897,1.00107,0.001208,0.001208,0.001208
42,363.894,1.37336,0.80058,0.92616,0.83127,0.59054,0.70593,0.37493,1.60177,0.95246,1.00342,0.0011882,0.0011882,0.0011882
43,372.352,1.41429,0.81346,0.92749,0.77718,0.63295,0.73093,0.377,1.64161,0.94712,1.01406,0.0011684,0.0011684,0.0011684
44,381.052,1.38048,0.81935,0.92834,0.82863,0.62153,0.72188,0.37613,1.64292,0.93979,0.99479,0.0011486,0.0011486,0.0011486
45,389.589,1.34313,0.77192,0.91274,0.77691,0.6199,0.70932,0.38047,1.68583,1.49963,1.02307,0.0011288,0.0011288,0.0011288
46,398.775,1.37906,0.79094,0.92069,0.78864,0.6509,0.7364,0.38218,1.67241,1.07754,1.02802,0.001109,0.001109,0.001109
47,407.196,1.37291,0.79056,0.93104,0.79871,0.64274,0.72673,0.377,1.6438,1.00421,1.01656,0.0010892,0.0010892,0.0010892
48,415.835,1.36616,0.78322,0.92918,0.81564,0.60359,0.71988,0.37476,1.71277,1.13246,1.03073,0.0010694,0.0010694,0.0010694
49,424.069,1.34272,0.7816,0.9193,0.76408,0.62345,0.72428,0.37767,1.67579,0.95475,1.02455,0.0010496,0.0010496,0.0010496
50,432.638,1.30459,0.76167,0.91182,0.7733,0.62316,0.71013,0.38179,1.62506,1.05222,1.01066,0.0010298,0.0010298,0.0010298
51,441.008,1.34538,0.77149,0.92511,0.78506,0.63157,0.7159,0.37727,1.67149,1.00817,0.99936,0.00101,0.00101,0.00101
52,449.7,1.29999,0.74208,0.9209,0.80938,0.61647,0.71935,0.39032,1.59363,1.02739,1.00647,0.0009902,0.0009902,0.0009902
53,457.991,1.34368,0.78094,0.91457,0.73537,0.64371,0.70179,0.37536,1.67399,1.0326,1.01563,0.0009704,0.0009704,0.0009704
54,466.567,1.30873,0.74408,0.91843,0.77277,0.638,0.73122,0.39148,1.65497,1.11224,1.01552,0.0009506,0.0009506,0.0009506
55,474.94,1.3262,0.78579,0.91497,0.73756,0.66721,0.73715,0.38953,1.60423,1.00136,1.00416,0.0009308,0.0009308,0.0009308
56,483.458,1.26065,0.72364,0.90677,0.76357,0.6691,0.73881,0.38828,1.67952,0.93945,1.01305,0.000911,0.000911,0.000911
57,491.675,1.30775,0.73426,0.90853,0.81464,0.63948,0.73789,0.38673,1.6447,0.91696,1.03024,0.0008912,0.0008912,0.0008912
58,500.417,1.27085,0.70042,0.89604,0.83975,0.64111,0.75356,0.40523,1.67045,0.9136,1.01181,0.0008714,0.0008714,0.0008714
59,508.749,1.27506,0.72554,0.90282,0.80682,0.66395,0.75146,0.40275,1.65845,0.95796,1.00717,0.0008516,0.0008516,0.0008516
60,517.307,1.28765,0.70419,0.90859,0.84755,0.6248,0.73873,0.39306,1.65369,1.02888,1.02371,0.0008318,0.0008318,0.0008318
61,525.636,1.21466,0.67191,0.88822,0.81742,0.65253,0.74959,0.38721,1.63133,0.9772,1.02053,0.000812,0.000812,0.000812
62,534.147,1.27264,0.69679,0.90123,0.83767,0.63132,0.74045,0.39804,1.67404,0.99128,1.02357,0.0007922,0.0007922,0.0007922
63,542.411,1.28121,0.71292,0.89726,0.80666,0.66701,0.7525,0.40606,1.61535,1.0292,0.99447,0.0007724,0.0007724,0.0007724
64,550.96,1.27428,0.69629,0.89564,0.78305,0.66884,0.73519,0.39618,1.6592,0.96933,1.02072,0.0007526,0.0007526,0.0007526
65,559.456,1.2286,0.68612,0.8977,0.79465,0.62643,0.72423,0.39318,1.68673,1.03201,1.02119,0.0007328,0.0007328,0.0007328
66,568.15,1.24233,0.69265,0.89546,0.78931,0.66558,0.74818,0.39608,1.68461,0.96238,1.02872,0.000713,0.000713,0.000713
67,576.54,1.23276,0.68282,0.8958,0.7613,0.70238,0.75918,0.39857,1.70367,1.00692,1.02467,0.0006932,0.0006932,0.0006932
68,585.007,1.22518,0.66182,0.90524,0.82091,0.68797,0.76251,0.4114,1.65883,0.95255,1.02199,0.0006734,0.0006734,0.0006734
69,593.543,1.23971,0.67326,0.88791,0.78387,0.71,0.77093,0.41571,1.62947,0.91265,1.02152,0.0006536,0.0006536,0.0006536
70,602.025,1.2122,0.67306,0.88631,0.80466,0.68543,0.7586,0.40828,1.66206,0.91461,1.02009,0.0006338,0.0006338,0.0006338
71,610.508,1.18232,0.64513,0.89173,0.81919,0.65579,0.74452,0.39958,1.63472,0.95471,1.00937,0.000614,0.000614,0.000614
72,618.823,1.17996,0.64424,0.88875,0.82353,0.68514,0.76643,0.4052,1.63961,1.05551,1.01718,0.0005942,0.0005942,0.0005942
73,627.277,1.2417,0.68142,0.8919,0.77644,0.66856,0.74352,0.3863,1.6525,1.00317,1.01667,0.0005744,0.0005744,0.0005744
74,635.678,1.21021,0.66292,0.88286,0.8157,0.6721,0.76085,0.40121,1.65816,0.96226,1.03105,0.0005546,0.0005546,0.0005546
75,644.154,1.16955,0.63757,0.88794,0.80309,0.67374,0.75362,0.40975,1.64798,0.99213,1.01531,0.0005348,0.0005348,0.0005348
76,652.44,1.19705,0.66032,0.88186,0.80795,0.69005,0.7657,0.40304,1.65119,0.9115,1.013,0.000515,0.000515,0.000515
77,660.88,1.17924,0.64791,0.8828,0.84069,0.68866,0.76746,0.40696,1.63619,0.92906,1.02316,0.0004952,0.0004952,0.0004952
78,669.167,1.15647,0.61865,0.87285,0.8123,0.69984,0.77023,0.41093,1.62808,0.94129,1.01712,0.0004754,0.0004754,0.0004754
79,678.288,1.20854,0.64924,0.87636,0.78784,0.70147,0.76492,0.4118,1.63868,1.00436,1.01938,0.0004556,0.0004556,0.0004556
80,686.479,1.17815,0.62846,0.88391,0.76581,0.6775,0.73982,0.39192,1.65589,0.98895,1.03165,0.0004358,0.0004358,0.0004358
81,695.208,1.16337,0.63952,0.88785,0.86663,0.64663,0.77165,0.40789,1.67692,0.93393,1.02149,0.000416,0.000416,0.000416
82,703.537,1.20815,0.64886,0.88,0.81727,0.69331,0.75714,0.39535,1.65716,0.98103,1.01115,0.0003962,0.0003962,0.0003962
83,712.069,1.14025,0.6188,0.87757,0.83121,0.68842,0.77381,0.41365,1.64205,0.93492,1.01335,0.0003764,0.0003764,0.0003764
84,720.371,1.12831,0.59893,0.87983,0.8513,0.68026,0.77085,0.4101,1.63844,0.93214,1.00773,0.0003566,0.0003566,0.0003566
85,729.088,1.11616,0.60302,0.87073,0.80802,0.69331,0.77296,0.40593,1.64651,0.93199,1.02552,0.0003368,0.0003368,0.0003368
86,737.341,1.11789,0.60288,0.87106,0.81622,0.69984,0.77182,0.41249,1.64047,0.9365,1.01711,0.000317,0.000317,0.000317
87,745.915,1.12078,0.59462,0.87111,0.81516,0.69657,0.7637,0.40489,1.64524,0.94714,1.01596,0.0002972,0.0002972,0.0002972
88,754.221,1.13052,0.60766,0.86855,0.83072,0.67374,0.76791,0.41149,1.63095,0.92425,1.01426,0.0002774,0.0002774,0.0002774
89,762.713,1.09546,0.57641,0.86816,0.83825,0.67537,0.76586,0.40969,1.6291,0.92836,1.01292,0.0002576,0.0002576,0.0002576
90,771.004,1.12409,0.59583,0.86933,0.80704,0.68228,0.75797,0.40535,1.64643,0.97713,1.02885,0.0002378,0.0002378,0.0002378
91,780.831,1.10592,0.58305,0.87339,0.80786,0.67374,0.75378,0.39912,1.68462,0.99915,1.0399,0.000218,0.000218,0.000218
92,789.21,1.10512,0.57648,0.87463,0.81796,0.68515,0.76612,0.39949,1.64219,0.96893,1.01607,0.0001982,0.0001982,0.0001982
93,797.671,1.11306,0.57673,0.86817,0.81902,0.69168,0.77031,0.40266,1.62786,0.97324,1.0235,0.0001784,0.0001784,0.0001784
94,806.088,1.07404,0.56345,0.86296,0.80467,0.71235,0.77448,0.41123,1.63546,0.9661,1.02306,0.0001586,0.0001586,0.0001586
95,814.624,1.05217,0.56344,0.8604,0.82607,0.68955,0.76984,0.40774,1.63486,0.97838,1.02746,0.0001388,0.0001388,0.0001388
96,822.85,1.07576,0.59211,0.8613,0.81545,0.69657,0.77227,0.40576,1.64427,0.96657,1.02992,0.000119,0.000119,0.000119
97,831.245,1.08898,0.56668,0.86785,0.80946,0.69994,0.76957,0.4095,1.63372,0.9714,1.03241,9.92e-05,9.92e-05,9.92e-05
98,839.71,1.05218,0.55644,0.85928,0.78617,0.70147,0.76817,0.40966,1.639,0.98041,1.03036,7.94e-05,7.94e-05,7.94e-05
99,848.124,1.07908,0.57262,0.86332,0.77918,0.70799,0.76865,0.412,1.6347,0.98145,1.03038,5.96e-05,5.96e-05,5.96e-05
100,856.459,1.06832,0.55187,0.8601,0.79951,0.68679,0.76522,0.41353,1.63535,0.96021,1.03346,3.98e-05,3.98e-05,3.98e-05
