epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,254.797,1.03687,0.73012,0.8653,0.6095,0.30963,0.36587,0.2215,1.14601,0.98058,0.90116,0.000891125,0.000891125,0.000891125
31,258.24,1.06186,0.7496,0.87116,0.73572,0.3427,0.39217,0.23135,1.14378,0.90555,0.89494,0.00087875,0.00087875,0.00087875
32,261.792,1.05481,0.75707,0.87672,0.53096,0.34972,0.35001,0.21528,1.09025,0.9866,0.89607,0.000866375,0.000866375,0.000866375
33,265.45,1.02209,0.72267,0.87072,0.53612,0.40859,0.39521,0.23403,1.13129,0.87699,0.89215,0.000854,0.000854,0.000854
34,269.072,1.01917,0.71805,0.86622,0.55801,0.41422,0.40767,0.24909,1.10604,0.88604,0.88979,0.000841625,0.000841625,0.000841625
35,272.52,1.03316,0.71517,0.87128,0.587,0.36475,0.4091,0.24577,1.06851,0.85763,0.88404,0.00082925,0.00082925,0.00082925
36,275.997,1.04003,0.7167,0.86894,0.57991,0.40128,0.41333,0.24582,1.08389,0.87636,0.88608,0.000816875,0.000816875,0.000816875
37,279.35,1.02735,0.71178,0.86387,0.52272,0.40089,0.39629,0.2388,1.10126,0.89585,0.88851,0.0008045,0.0008045,0.0008045
38,282.927,0.98882,0.68264,0.86512,0.46903,0.39504,0.38591,0.23346,1.09683,0.92206,0.89365,0.000792125,0.000792125,0.000792125
39,286.578,0.99722,0.68666,0.85827,0.469,0.42933,0.39426,0.24011,1.07998,0.85081,0.88541,0.00077975,0.00077975,0.00077975
40,290.193,0.99248,0.68303,0.86665,0.56075,0.39244,0.40442,0.24666,1.10352,0.87325,0.89445,0.000767375,0.000767375,0.000767375
41,293.742,1.00982,0.67041,0.86115,0.49876,0.39761,0.39126,0.24788,1.07628,0.90584,0.88848,0.000755,0.000755,0.000755
42,297.114,1.02032,0.67434,0.85953,0.49063,0.42461,0.41768,0.25758,1.08597,0.87174,0.88677,0.000742625,0.000742625,0.000742625
43,300.578,1.00011,0.67862,0.86373,0.64322,0.38203,0.41969,0.26054,1.06519,0.88066,0.87972,0.00073025,0.00073025,0.00073025
44,304.126,0.99284,0.66054,0.8598,0.62731,0.3651,0.41205,0.25621,1.05245,0.84501,0.88609,0.000717875,0.000717875,0.000717875
45,307.733,0.98445,0.65756,0.85869,0.49258,0.41655,0.41272,0.25751,1.07245,0.83674,0.88578,0.0007055,0.0007055,0.0007055
46,311.308,0.98481,0.6584,0.86451,0.63525,0.37923,0.42747,0.26547,1.08386,0.82236,0.88837,0.000693125,0.000693125,0.000693125
47,314.816,0.95778,0.64687,0.85627,0.63178,0.39556,0.4356,0.27266,1.05932,0.80641,0.88311,0.00068075,0.00068075,0.00068075
48,318.366,0.98551,0.65334,0.8622,0.55628,0.41504,0.41904,0.25642,1.08168,0.86459,0.89241,0.000668375,0.000668375,0.000668375
49,321.834,1.01622,0.66409,0.8602,0.69492,0.38689,0.42241,0.25931,1.0856,0.88346,0.89195,0.000656,0.000656,0.000656
50,325.382,0.93934,0.62169,0.85465,0.57408,0.41472,0.4034,0.25335,1.0591,0.86718,0.88695,0.000643625,0.000643625,0.000643625
51,329.029,0.9667,0.63388,0.85999,0.5432,0.43943,0.4239,0.2587,1.06965,0.8392,0.89002,0.00063125,0.00063125,0.00063125
52,332.707,0.94898,0.61937,0.85272,0.59646,0.3908,0.40288,0.24734,1.08004,0.86075,0.88935,0.000618875,0.000618875,0.000618875
53,336.187,0.94311,0.60535,0.85241,0.59171,0.39663,0.42331,0.26976,1.03073,0.83677,0.88013,0.0006065,0.0006065,0.0006065
54,339.627,0.94397,0.61082,0.85115,0.6801,0.35271,0.43222,0.27338,1.03768,0.8414,0.87807,0.000594125,0.000594125,0.000594125
55,343.096,0.96882,0.63019,0.85816,0.49131,0.43787,0.41168,0.25436,1.06461,0.87751,0.88142,0.00058175,0.00058175,0.00058175
56,346.635,0.95515,0.61557,0.85883,0.63572,0.41298,0.43791,0.27553,1.06277,0.82931,0.88706,0.000569375,0.000569375,0.000569375
57,350.318,0.93253,0.60782,0.85007,0.57309,0.42466,0.42788,0.26385,1.06308,0.83054,0.89441,0.000557,0.000557,0.000557
58,353.994,0.9392,0.60302,0.85346,0.60256,0.37836,0.39911,0.2545,1.08198,0.83955,0.89111,0.000544625,0.000544625,0.000544625
59,357.594,0.95039,0.6119,0.85757,0.4542,0.41332,0.40049,0.24492,1.07303,0.86136,0.89343,0.00053225,0.00053225,0.00053225
60,360.987,0.92823,0.59404,0.85017,0.58853,0.3993,0.43078,0.27359,1.0433,0.83195,0.88399,0.000519875,0.000519875,0.000519875
61,364.323,0.92109,0.59339,0.85473,0.55647,0.43927,0.41562,0.2611,1.05332,0.87511,0.88283,0.0005075,0.0005075,0.0005075
62,367.88,0.91966,0.59169,0.84778,0.61874,0.39561,0.42575,0.26977,1.0235,0.82517,0.88128,0.000495125,0.000495125,0.000495125
63,371.498,0.93834,0.60087,0.85566,0.62335,0.38518,0.42898,0.27098,1.02071,0.83419,0.88837,0.00048275,0.00048275,0.00048275
64,375.071,0.90444,0.58004,0.84929,0.65892,0.39997,0.44195,0.27964,1.01491,0.80066,0.88337,0.000470375,0.000470375,0.000470375
65,378.568,0.92537,0.58415,0.84793,0.57514,0.4332,0.44335,0.28216,1.02468,0.79375,0.88688,0.000458,0.000458,0.000458
66,381.992,0.92295,0.5982,0.85516,0.60967,0.42985,0.44454,0.2806,1.02595,0.80547,0.88762,0.000445625,0.000445625,0.000445625
67,385.464,0.92328,0.58965,0.84973,0.59353,0.42489,0.44669,0.28199,1.03183,0.80452,0.89123,0.00043325,0.00043325,0.00043325
68,389.049,0.92384,0.58305,0.84477,0.61151,0.44512,0.45136,0.27788,1.05729,0.82363,0.89495,0.000420875,0.000420875,0.000420875
69,392.691,0.91548,0.57574,0.84648,0.60113,0.41263,0.4514,0.28944,1.01812,0.79596,0.89153,0.0004085,0.0004085,0.0004085
70,396.359,0.91172,0.56736,0.84122,0.63758,0.43501,0.47017,0.29063,1.04251,0.78146,0.8881,0.000396125,0.000396125,0.000396125
71,399.835,0.90469,0.57111,0.84128,0.56877,0.45487,0.46812,0.29739,1.04497,0.77847,0.89468,0.00038375,0.00038375,0.00038375
72,403.407,0.89199,0.56289,0.84588,0.59624,0.44478,0.45765,0.28598,1.04647,0.80651,0.88943,0.000371375,0.000371375,0.000371375
73,406.812,0.89294,0.56261,0.8435,0.65238,0.41414,0.44511,0.27833,1.04157,0.82629,0.88824,0.000359,0.000359,0.000359
74,410.305,0.90031,0.56955,0.84727,0.56932,0.44467,0.44911,0.28524,1.03459,0.81289,0.89264,0.000346625,0.000346625,0.000346625
75,413.913,0.90032,0.56762,0.84251,0.54403,0.45678,0.45896,0.287,1.02031,0.77259,0.88413,0.00033425,0.00033425,0.00033425
76,417.516,0.90653,0.56747,0.84697,0.57279,0.45675,0.46468,0.28543,1.02128,0.7786,0.88322,0.000321875,0.000321875,0.000321875
77,421.027,0.8834,0.55097,0.84006,0.60641,0.44826,0.46012,0.29314,1.02138,0.78166,0.88759,0.0003095,0.0003095,0.0003095
78,424.428,0.8849,0.54211,0.83971,0.63146,0.45227,0.45981,0.29039,1.01806,0.79298,0.88221,0.000297125,0.000297125,0.000297125
79,427.834,0.86196,0.52776,0.83515,0.5821,0.43786,0.4472,0.28181,1.01146,0.81062,0.88043,0.00028475,0.00028475,0.00028475
80,431.331,0.87272,0.54297,0.84225,0.57746,0.44337,0.44004,0.2786,1.01985,0.80369,0.88566,0.000272375,0.000272375,0.000272375
81,434.995,0.86661,0.54419,0.84439,0.56009,0.4251,0.41856,0.26569,1.03249,0.82905,0.88688,0.00026,0.00026,0.00026
82,438.554,0.86837,0.53477,0.83695,0.57565,0.454,0.4488,0.27454,1.02799,0.79722,0.88694,0.000247625,0.000247625,0.000247625
83,442.008,0.87169,0.53573,0.83464,0.56923,0.4458,0.45583,0.28721,1.02693,0.77492,0.88562,0.00023525,0.00023525,0.00023525
84,445.419,0.87937,0.54172,0.84126,0.57342,0.44774,0.45136,0.28522,1.02846,0.78827,0.88782,0.000222875,0.000222875,0.000222875
85,448.796,0.87278,0.5337,0.83244,0.67252,0.42059,0.45571,0.28934,1.02047,0.78002,0.88671,0.0002105,0.0002105,0.0002105
86,452.357,0.8613,0.53771,0.84133,0.64064,0.41536,0.43916,0.28368,1.03018,0.77717,0.88276,0.000198125,0.000198125,0.000198125
87,456.012,0.86246,0.53181,0.83919,0.61154,0.42519,0.45313,0.28592,1.01801,0.7747,0.88495,0.00018575,0.00018575,0.00018575
88,459.563,0.8519,0.51836,0.83328,0.6097,0.42302,0.46095,0.28651,1.02524,0.76938,0.88699,0.000173375,0.000173375,0.000173375
89,463.037,0.85524,0.5197,0.83382,0.59881,0.44168,0.44848,0.28472,1.01347,0.77382,0.88374,0.000161,0.000161,0.000161
90,466.393,0.87868,0.53825,0.83925,0.58522,0.4064,0.4277,0.26901,1.01645,0.79804,0.88534,0.000148625,0.000148625,0.000148625
91,472.968,0.86055,0.56063,0.83811,0.61637,0.42349,0.43525,0.27789,1.02306,0.79042,0.88431,0.00013625,0.00013625,0.00013625
92,476.898,0.82906,0.51949,0.83201,0.65394,0.43151,0.44247,0.27422,1.05016,0.78635,0.88454,0.000123875,0.000123875,0.000123875
93,480.508,0.83206,0.50946,0.8279,0.59844,0.42031,0.43012,0.2746,1.01427,0.79506,0.8792,0.0001115,0.0001115,0.0001115
94,484.083,0.83113,0.50751,0.82358,0.5787,0.43857,0.43124,0.27364,1.02582,0.78439,0.87848,9.9125e-05,9.9125e-05,9.9125e-05
95,487.418,0.82862,0.50573,0.82688,0.6011,0.41573,0.43271,0.26989,1.01834,0.78855,0.88224,8.675e-05,8.675e-05,8.675e-05
96,490.68,0.81337,0.49807,0.82131,0.57058,0.43713,0.42302,0.26615,1.03578,0.81264,0.88434,7.4375e-05,7.4375e-05,7.4375e-05
97,494.092,0.81573,0.49516,0.8257,0.59885,0.42702,0.42669,0.2729,1.01142,0.79868,0.88463,6.2e-05,6.2e-05,6.2e-05
98,497.597,0.81521,0.49202,0.82528,0.66343,0.40635,0.44039,0.28015,1.01766,0.79089,0.88239,4.9625e-05,4.9625e-05,4.9625e-05
99,501.147,0.81844,0.49417,0.82406,0.68777,0.4033,0.44034,0.27976,1.00464,0.78476,0.8813,3.725e-05,3.725e-05,3.725e-05
100,504.625,0.80269,0.49204,0.82338,0.65507,0.40231,0.43506,0.27603,1.00923,0.78945,0.88454,2.4875e-05,2.4875e-05,2.4875e-05
