epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,386.517,1.00725,0.67021,0.86332,0.48689,0.43264,0.41102,0.24521,1.0604,0.89143,0.88593,0.000742625,0.000742625,0.000742625
43,393.387,0.99824,0.67752,0.85783,0.56731,0.43118,0.41679,0.25247,1.0666,0.90062,0.89432,0.00073025,0.00073025,0.00073025
44,400.584,1.00008,0.67874,0.86696,0.48058,0.4115,0.40958,0.24198,1.07094,0.86788,0.89752,0.000717875,0.000717875,0.000717875
45,407.766,0.99507,0.67654,0.86647,0.58817,0.39297,0.41748,0.25136,1.06974,0.8712,0.89692,0.0007055,0.0007055,0.0007055
46,414.807,0.98987,0.66547,0.86429,0.51347,0.44544,0.41587,0.25506,1.05834,0.87934,0.89171,0.000693125,0.000693125,0.000693125
47,422.072,1.00418,0.65947,0.86133,0.63696,0.4103,0.43016,0.2553,1.04504,0.86637,0.8849,0.00068075,0.00068075,0.00068075
48,429.178,0.99144,0.64657,0.85882,0.56755,0.40517,0.40168,0.24197,1.06971,0.90646,0.89196,0.000668375,0.000668375,0.000668375
49,436.351,1.0057,0.65999,0.86119,0.49862,0.42099,0.40383,0.25182,1.04624,0.86826,0.89014,0.000656,0.000656,0.000656
50,443.857,0.98337,0.65065,0.8617,0.58737,0.40078,0.41928,0.25367,1.03702,0.8566,0.8864,0.000643625,0.000643625,0.000643625
51,450.728,0.97196,0.65835,0.86697,0.50672,0.44997,0.42102,0.25697,1.0377,0.84223,0.88247,0.00063125,0.00063125,0.00063125
52,457.877,0.98448,0.63944,0.85127,0.54181,0.42379,0.40603,0.24787,1.04674,0.866,0.88448,0.000618875,0.000618875,0.000618875
53,465.041,0.9694,0.63791,0.86076,0.65738,0.38882,0.42937,0.25751,1.02919,0.86152,0.88569,0.0006065,0.0006065,0.0006065
54,471.983,0.97578,0.65132,0.85993,0.5739,0.3757,0.4123,0.2574,1.01938,0.83329,0.88538,0.000594125,0.000594125,0.000594125
55,479.175,0.96068,0.62161,0.85182,0.56894,0.39575,0.41012,0.25237,1.03185,0.84507,0.88826,0.00058175,0.00058175,0.00058175
56,486.228,0.95901,0.63285,0.86563,0.5189,0.42394,0.4063,0.25826,1.04002,0.85907,0.8899,0.000569375,0.000569375,0.000569375
57,493.085,0.9573,0.63021,0.85633,0.5223,0.41086,0.40576,0.25163,1.043,0.82957,0.88491,0.000557,0.000557,0.000557
58,500.244,0.94713,0.61813,0.8539,0.53032,0.41809,0.40443,0.25139,1.03354,0.86604,0.88467,0.000544625,0.000544625,0.000544625
59,507.292,0.95018,0.63343,0.8596,0.56122,0.43714,0.43825,0.2723,1.02862,0.81583,0.88143,0.00053225,0.00053225,0.00053225
60,514.407,0.97197,0.63023,0.86416,0.55757,0.43017,0.42251,0.26041,1.02411,0.85042,0.8795,0.000519875,0.000519875,0.000519875
61,521.774,0.93083,0.60383,0.84844,0.67508,0.42714,0.45631,0.27904,1.02993,0.83364,0.88251,0.0005075,0.0005075,0.0005075
62,528.891,0.93841,0.62035,0.8596,0.61741,0.41912,0.41985,0.25838,1.04279,0.88256,0.88779,0.000495125,0.000495125,0.000495125
63,535.982,0.97085,0.63238,0.85841,0.62221,0.39132,0.42101,0.26386,1.04233,0.87841,0.8874,0.00048275,0.00048275,0.00048275
64,543.278,0.9492,0.60965,0.86102,0.54832,0.42866,0.4298,0.26923,1.02812,0.84641,0.87998,0.000470375,0.000470375,0.000470375
65,550.1,0.92562,0.60354,0.85117,0.60987,0.43002,0.42057,0.26123,1.04389,0.85381,0.88628,0.000458,0.000458,0.000458
66,557.278,0.93586,0.59829,0.85079,0.53787,0.44545,0.42567,0.26308,1.02055,0.84087,0.88408,0.000445625,0.000445625,0.000445625
67,564.626,0.93246,0.59985,0.85742,0.54175,0.43922,0.42342,0.26008,1.02828,0.86457,0.88389,0.00043325,0.00043325,0.00043325
68,571.59,0.9438,0.602,0.84905,0.59258,0.43846,0.43386,0.26895,1.03747,0.83676,0.88467,0.000420875,0.000420875,0.000420875
69,578.76,0.94227,0.60906,0.85687,0.57787,0.42403,0.43339,0.27035,1.03975,0.8379,0.88281,0.0004085,0.0004085,0.0004085
70,586.013,0.93136,0.60117,0.85316,0.57607,0.39439,0.42157,0.26262,1.03589,0.81928,0.88704,0.000396125,0.000396125,0.000396125
71,593.083,0.89907,0.57531,0.84767,0.49293,0.38609,0.38143,0.24009,1.04291,0.92855,0.89152,0.00038375,0.00038375,0.00038375
72,600.486,0.94784,0.58428,0.84058,0.59121,0.43042,0.4306,0.26489,1.03303,0.84072,0.88568,0.000371375,0.000371375,0.000371375
73,607.441,0.93303,0.58796,0.84335,0.57728,0.41841,0.43546,0.26808,1.02723,0.84801,0.88547,0.000359,0.000359,0.000359
74,614.449,0.92977,0.58162,0.84758,0.58843,0.40045,0.41491,0.26055,1.02075,0.87082,0.88317,0.000346625,0.000346625,0.000346625
75,621.824,0.91807,0.57832,0.8493,0.51661,0.44489,0.42345,0.25983,1.02486,0.86114,0.88572,0.00033425,0.00033425,0.00033425
76,628.777,0.90337,0.56111,0.84444,0.66953,0.38584,0.4381,0.27361,1.01914,0.84279,0.88781,0.000321875,0.000321875,0.000321875
77,635.879,0.87759,0.55915,0.84107,0.69984,0.37845,0.43281,0.26744,1.015,0.84684,0.88508,0.0003095,0.0003095,0.0003095
78,643.187,0.894,0.56171,0.8466,0.56,0.41523,0.42183,0.26574,1.0243,0.85397,0.88581,0.000297125,0.000297125,0.000297125
79,650.577,0.91839,0.57246,0.85091,0.5453,0.40148,0.42492,0.2637,1.03472,0.84135,0.88862,0.00028475,0.00028475,0.00028475
