epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,379.675,1.23707,0.65461,0.88457,0.76122,0.67088,0.74806,0.39613,1.5052,0.89133,0.96165,0.0008912,0.0008912,0.0008912
58,383.731,1.23355,0.67031,0.88177,0.78706,0.61338,0.70377,0.36824,1.52455,0.9558,0.96641,0.0008714,0.0008714,0.0008714
59,387.825,1.27554,0.67262,0.88628,0.78056,0.6325,0.71311,0.36242,1.62943,0.89536,0.97617,0.0008516,0.0008516,0.0008516
60,391.983,1.21458,0.6481,0.87717,0.82495,0.66114,0.75803,0.40909,1.51934,0.805,0.96602,0.0008318,0.0008318,0.0008318
61,395.869,1.1762,0.62959,0.87519,0.80968,0.66626,0.75254,0.39072,1.60006,0.85208,0.97897,0.000812,0.000812,0.000812
62,399.84,1.17999,0.6331,0.8741,0.78822,0.66789,0.73062,0.38899,1.52685,0.98082,0.96803,0.0007922,0.0007922,0.0007922
63,403.712,1.21452,0.65841,0.88322,0.77514,0.68352,0.75036,0.40157,1.57865,0.82035,0.98243,0.0007724,0.0007724,0.0007724
64,407.774,1.18422,0.64352,0.87225,0.78087,0.69494,0.75252,0.39584,1.53325,0.82388,0.96974,0.0007526,0.0007526,0.0007526
65,411.81,1.16895,0.63976,0.87129,0.80387,0.68197,0.76286,0.40449,1.5607,0.87055,0.97418,0.0007328,0.0007328,0.0007328
66,415.879,1.17727,0.62587,0.87107,0.79721,0.68352,0.76157,0.40537,1.55832,0.86766,0.96824,0.000713,0.000713,0.000713
67,419.76,1.15861,0.62506,0.8677,0.77791,0.69005,0.75334,0.39719,1.54381,0.89524,0.96587,0.0006932,0.0006932,0.0006932
68,423.664,1.17195,0.6378,0.87888,0.77574,0.64893,0.74114,0.39021,1.54305,0.89981,0.96167,0.0006734,0.0006734,0.0006734
69,427.655,1.17928,0.64144,0.86996,0.79855,0.66721,0.74107,0.38742,1.4915,0.95559,0.96341,0.0006536,0.0006536,0.0006536
70,431.803,1.16653,0.6151,0.8633,0.80042,0.6509,0.75185,0.39366,1.52603,0.84421,0.97751,0.0006338,0.0006338,0.0006338
71,435.836,1.15953,0.59858,0.87427,0.81042,0.69039,0.75942,0.4084,1.52352,0.83644,0.97595,0.000614,0.000614,0.000614
72,439.85,1.14257,0.60799,0.86208,0.8029,0.67863,0.75288,0.40028,1.58296,0.89482,0.98482,0.0005942,0.0005942,0.0005942
73,443.726,1.15617,0.60663,0.86573,0.82229,0.67374,0.77212,0.41112,1.55125,0.8728,0.97566,0.0005744,0.0005744,0.0005744
74,447.64,1.12484,0.60416,0.86088,0.78532,0.677,0.74851,0.39859,1.54578,0.90568,0.96819,0.0005546,0.0005546,0.0005546
75,451.68,1.12022,0.60901,0.86694,0.7713,0.69331,0.75566,0.40791,1.53392,0.91903,0.96677,0.0005348,0.0005348,0.0005348
76,455.841,1.09719,0.58528,0.86829,0.78812,0.69781,0.76376,0.41295,1.51507,0.87143,0.96158,0.000515,0.000515,0.000515
77,460.028,1.09523,0.5835,0.85666,0.84332,0.63785,0.74328,0.39741,1.51448,0.8997,0.96772,0.0004952,0.0004952,0.0004952
78,463.957,1.08445,0.59012,0.86578,0.8069,0.65742,0.74748,0.39589,1.56036,0.88276,0.97948,0.0004754,0.0004754,0.0004754
79,467.804,1.05683,0.57031,0.85658,0.77433,0.7031,0.75969,0.40931,1.51521,0.88355,0.96505,0.0004556,0.0004556,0.0004556
80,471.853,1.05424,0.57216,0.85492,0.80421,0.67863,0.7552,0.40549,1.51392,0.84925,0.96747,0.0004358,0.0004358,0.0004358
81,475.963,1.05182,0.55838,0.85978,0.81309,0.67415,0.75925,0.40654,1.50406,0.88652,0.96797,0.000416,0.000416,0.000416
82,480.137,1.05155,0.56066,0.85681,0.78946,0.69731,0.76172,0.41845,1.5153,0.8456,0.96806,0.0003962,0.0003962,0.0003962
83,484.333,1.02617,0.55271,0.84743,0.81574,0.66721,0.75236,0.40295,1.50743,0.88318,0.96714,0.0003764,0.0003764,0.0003764
84,488.329,1.06429,0.57429,0.85286,0.79495,0.68515,0.75483,0.40986,1.51769,0.82249,0.96442,0.0003566,0.0003566,0.0003566
85,492.445,1.07068,0.56922,0.86021,0.80431,0.67719,0.76055,0.40743,1.51393,0.9188,0.96554,0.0003368,0.0003368,0.0003368
86,496.548,1.03188,0.54504,0.8497,0.77501,0.72757,0.7701,0.40911,1.51146,0.86631,0.97233,0.000317,0.000317,0.000317
87,500.644,1.0309,0.54457,0.84825,0.78871,0.70639,0.76784,0.41836,1.51713,0.84006,0.97218,0.0002972,0.0002972,0.0002972
88,504.726,1.03638,0.5433,0.85974,0.80566,0.66952,0.76374,0.41725,1.49802,0.8493,0.96596,0.0002774,0.0002774,0.0002774
89,508.618,1.02209,0.54274,0.84653,0.81397,0.66721,0.76105,0.42138,1.5038,0.85862,0.96646,0.0002576,0.0002576,0.0002576
90,512.589,0.99046,0.53291,0.8403,0.80935,0.69657,0.77293,0.42123,1.49968,0.82666,0.96974,0.0002378,0.0002378,0.0002378
91,519.842,1.03259,0.55692,0.85631,0.79651,0.68961,0.76117,0.41219,1.52271,0.83254,0.97172,0.000218,0.000218,0.000218
92,524.482,1.01439,0.52953,0.84953,0.77491,0.67863,0.74633,0.41083,1.49906,0.8559,0.96515,0.0001982,0.0001982,0.0001982
93,528.459,1.00258,0.52107,0.84284,0.80641,0.68679,0.7623,0.41401,1.4685,0.87583,0.95946,0.0001784,0.0001784,0.0001784
94,532.408,0.98922,0.52103,0.83716,0.83,0.68496,0.7705,0.41248,1.48162,0.87894,0.96244,0.0001586,0.0001586,0.0001586
95,536.254,0.97462,0.50042,0.84475,0.82606,0.69005,0.77863,0.41922,1.48499,0.85247,0.96035,0.0001388,0.0001388,0.0001388
96,540.361,0.96477,0.50179,0.84226,0.80536,0.69168,0.76816,0.41315,1.49675,0.84584,0.9637,0.000119,0.000119,0.000119
97,544.459,0.95102,0.49882,0.83957,0.82304,0.69042,0.77369,0.41523,1.51426,0.87751,0.96294,9.92e-05,9.92e-05,9.92e-05
98,548.512,0.9552,0.48989,0.83704,0.8004,0.69168,0.77055,0.41431,1.49984,0.87687,0.96126,7.94e-05,7.94e-05,7.94e-05
99,552.298,0.96136,0.50471,0.83848,0.80629,0.69938,0.77008,0.41047,1.52554,0.89855,0.96727,5.96e-05,5.96e-05,5.96e-05
100,556.168,0.94982,0.48917,0.83485,0.82192,0.69821,0.77487,0.41446,1.51287,0.88736,0.96642,3.98e-05,3.98e-05,3.98e-05
