epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,294.336,0.99718,0.72461,0.862,0.47838,0.31477,0.33396,0.20174,1.15862,1.03124,0.91366,0.000656,0.000656,0.000656
50,297.319,1.01872,0.73199,0.8566,0.55686,0.34103,0.36548,0.22625,1.12544,1.01369,0.89345,0.000643625,0.000643625,0.000643625
51,300.152,1.02517,0.72949,0.86084,0.56184,0.39617,0.40423,0.24352,1.11919,0.95881,0.89463,0.00063125,0.00063125,0.00063125
52,303.011,0.99802,0.70964,0.8603,0.55334,0.37908,0.38013,0.22661,1.12985,1.03633,0.90157,0.000618875,0.000618875,0.000618875
53,305.932,0.9964,0.70157,0.85465,0.54314,0.38632,0.39478,0.24012,1.11358,0.99146,0.89975,0.0006065,0.0006065,0.0006065
54,308.937,0.96926,0.68806,0.85543,0.5781,0.35025,0.37509,0.24047,1.10464,1.09334,0.89729,0.000594125,0.000594125,0.000594125
55,312.1,0.98731,0.70195,0.85445,0.59304,0.39183,0.41983,0.2595,1.09591,0.93644,0.88709,0.00058175,0.00058175,0.00058175
56,315.062,0.99177,0.69373,0.8502,0.63638,0.40765,0.42274,0.26563,1.07991,0.88563,0.881,0.000569375,0.000569375,0.000569375
57,317.948,0.97438,0.67778,0.8549,0.57945,0.4167,0.41617,0.25738,1.08593,0.90649,0.88645,0.000557,0.000557,0.000557
58,320.69,0.95369,0.67013,0.85318,0.62529,0.38094,0.4211,0.25724,1.10055,0.96977,0.89783,0.000544625,0.000544625,0.000544625
59,323.757,0.99369,0.69261,0.8567,0.55894,0.42179,0.40777,0.24231,1.12984,0.96395,0.8999,0.00053225,0.00053225,0.00053225
60,326.67,0.99147,0.69379,0.85471,0.5252,0.3933,0.38832,0.21796,1.15878,0.96502,0.90522,0.000519875,0.000519875,0.000519875
61,329.815,0.98817,0.68898,0.85997,0.46112,0.42718,0.41106,0.24877,1.07342,0.8954,0.8878,0.0005075,0.0005075,0.0005075
62,332.701,0.96903,0.67158,0.85732,0.51607,0.41793,0.41848,0.24857,1.09375,0.90882,0.88922,0.000495125,0.000495125,0.000495125
63,335.648,0.95316,0.65314,0.84614,0.62412,0.38562,0.42231,0.25542,1.09478,0.92544,0.88961,0.00048275,0.00048275,0.00048275
64,338.731,0.97872,0.67405,0.84793,0.541,0.42019,0.40858,0.23888,1.09581,0.91855,0.89093,0.000470375,0.000470375,0.000470375
65,341.625,0.9791,0.68665,0.86022,0.56103,0.36942,0.40399,0.23874,1.10772,0.92151,0.89679,0.000458,0.000458,0.000458
66,344.524,0.96031,0.65682,0.84636,0.51966,0.41266,0.41272,0.24893,1.08536,0.91785,0.89262,0.000445625,0.000445625,0.000445625
67,347.42,0.93997,0.64673,0.84762,0.57815,0.38258,0.40528,0.23766,1.07129,0.89079,0.89017,0.00043325,0.00043325,0.00043325
68,350.391,0.94951,0.66105,0.85057,0.63921,0.40024,0.42144,0.24655,1.11258,0.90871,0.8999,0.000420875,0.000420875,0.000420875
69,353.356,0.97334,0.65859,0.85264,0.60668,0.39685,0.42306,0.26676,1.082,0.9014,0.8949,0.0004085,0.0004085,0.0004085
70,356.297,0.94449,0.63987,0.84935,0.56933,0.41583,0.41745,0.25776,1.06826,0.89219,0.89083,0.000396125,0.000396125,0.000396125
71,359.167,0.93611,0.63877,0.84397,0.54284,0.42854,0.41762,0.25339,1.07054,0.88138,0.8847,0.00038375,0.00038375,0.00038375
72,362.009,0.93577,0.63383,0.84758,0.58332,0.41674,0.42181,0.26246,1.05614,0.85556,0.88262,0.000371375,0.000371375,0.000371375
73,365.069,0.93003,0.62966,0.84689,0.64652,0.39092,0.42178,0.25933,1.05739,0.86498,0.87942,0.000359,0.000359,0.000359
74,368.153,0.8947,0.6073,0.84551,0.67549,0.37368,0.41483,0.2571,1.06676,0.87328,0.87958,0.000346625,0.000346625,0.000346625
75,371.161,0.91867,0.61648,0.84344,0.57384,0.41206,0.4218,0.26269,1.06766,0.86149,0.87935,0.00033425,0.00033425,0.00033425
76,373.983,0.91326,0.62085,0.8473,0.72253,0.37563,0.42239,0.25963,1.0406,0.8599,0.88007,0.000321875,0.000321875,0.000321875
77,376.801,0.90454,0.61361,0.8423,0.60014,0.39483,0.41713,0.25023,1.06741,0.86967,0.88205,0.0003095,0.0003095,0.0003095
78,379.71,0.89806,0.60576,0.83975,0.70281,0.36627,0.40424,0.24438,1.05381,0.88464,0.88361,0.000297125,0.000297125,0.000297125
79,382.543,0.89331,0.6012,0.84007,0.59603,0.38975,0.42418,0.25224,1.06969,0.86879,0.88725,0.00028475,0.00028475,0.00028475
80,385.525,0.90474,0.60632,0.84143,0.51721,0.41768,0.42346,0.2521,1.07951,0.87674,0.88596,0.000272375,0.000272375,0.000272375
81,388.446,0.91725,0.61475,0.84496,0.62621,0.34656,0.41345,0.24885,1.06123,0.89006,0.88433,0.00026,0.00026,0.00026
82,391.557,0.94777,0.62201,0.84717,0.48179,0.44364,0.43012,0.25417,1.08668,0.89405,0.88719,0.000247625,0.000247625,0.000247625
83,394.359,0.92581,0.61587,0.84353,0.52542,0.42787,0.42479,0.2581,1.05988,0.86171,0.88366,0.00023525,0.00023525,0.00023525
84,397.276,0.90833,0.60482,0.84074,0.54245,0.43139,0.42774,0.25618,1.06472,0.86953,0.88399,0.000222875,0.000222875,0.000222875
85,400.229,0.90416,0.5977,0.84121,0.52608,0.42965,0.43296,0.25913,1.06208,0.86374,0.88705,0.0002105,0.0002105,0.0002105
86,403.067,0.89456,0.5972,0.84292,0.50584,0.4147,0.42848,0.26156,1.04078,0.85955,0.88517,0.000198125,0.000198125,0.000198125
87,406.076,0.87622,0.58353,0.8379,0.49023,0.42756,0.42483,0.26012,1.04063,0.85873,0.88281,0.00018575,0.00018575,0.00018575
88,409.056,0.89392,0.58869,0.84162,0.47958,0.43322,0.41368,0.254,1.03368,0.85512,0.88085,0.000173375,0.000173375,0.000173375
89,412.13,0.88477,0.58291,0.83611,0.51002,0.42808,0.40945,0.24906,1.03566,0.85741,0.8859,0.000161,0.000161,0.000161
90,415.011,0.88498,0.58868,0.84022,0.61496,0.40594,0.41991,0.25319,1.02965,0.84344,0.88647,0.000148625,0.000148625,0.000148625
91,425.528,0.9229,0.69832,0.84046,0.57761,0.42026,0.42915,0.25609,1.05936,0.86701,0.89012,0.00013625,0.00013625,0.00013625
92,428.926,0.89191,0.622,0.83319,0.52255,0.43591,0.43134,0.2493,1.07658,0.9163,0.89132,0.000123875,0.000123875,0.000123875
93,432.094,0.87408,0.60068,0.8269,0.55967,0.40766,0.43956,0.25949,1.07988,0.90918,0.89303,0.0001115,0.0001115,0.0001115
94,435.069,0.86958,0.5965,0.8272,0.55986,0.42129,0.44073,0.26075,1.07101,0.88857,0.89026,9.9125e-05,9.9125e-05,9.9125e-05
95,437.929,0.86308,0.58901,0.82281,0.53294,0.42585,0.42144,0.25788,1.05966,0.87899,0.88696,8.675e-05,8.675e-05,8.675e-05
96,440.765,0.83773,0.5693,0.82581,0.55888,0.41896,0.41963,0.2502,1.0639,0.87288,0.88682,7.4375e-05,7.4375e-05,7.4375e-05
97,443.515,0.85068,0.57337,0.82172,0.55875,0.40903,0.41299,0.24929,1.0493,0.8602,0.88423,6.2e-05,6.2e-05,6.2e-05
98,446.319,0.84372,0.56834,0.82609,0.58831,0.39308,0.41183,0.24941,1.04889,0.8571,0.88358,4.9625e-05,4.9625e-05,4.9625e-05
99,449.105,0.82859,0.56209,0.82857,0.55932,0.41452,0.40978,0.24701,1.05314,0.85676,0.88508,3.725e-05,3.725e-05,3.725e-05
100,451.903,0.83778,0.56713,0.82809,0.54878,0.41228,0.40891,0.24748,1.04842,0.85505,0.88515,2.4875e-05,2.4875e-05,2.4875e-05
