epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,447.732,0.94395,0.60452,0.84943,0.57071,0.4015,0.39562,0.24138,1.04494,0.82877,0.89075,0.00048275,0.00048275,0.00048275
64,452.306,0.92601,0.58857,0.85144,0.57962,0.39689,0.40901,0.25206,1.03063,0.80789,0.88502,0.000470375,0.000470375,0.000470375
65,457.065,0.9249,0.59456,0.84731,0.56689,0.41673,0.42613,0.25512,1.04102,0.80894,0.88732,0.000458,0.000458,0.000458
66,462.029,0.91546,0.58014,0.84589,0.49367,0.42089,0.41576,0.24871,1.05729,0.81515,0.89109,0.000445625,0.000445625,0.000445625
67,466.882,0.90598,0.57955,0.84575,0.60448,0.40787,0.41557,0.25346,1.04168,0.80832,0.89,0.00043325,0.00043325,0.00043325
68,471.559,0.91259,0.57666,0.84188,0.68402,0.37695,0.40956,0.25288,1.04164,0.87244,0.89333,0.000420875,0.000420875,0.000420875
69,476.205,0.91046,0.57059,0.84267,0.56069,0.43989,0.41922,0.25263,1.03342,0.82922,0.89658,0.0004085,0.0004085,0.0004085
70,481.002,0.91407,0.58363,0.84573,0.61915,0.39609,0.41459,0.25433,1.04202,0.8333,0.8966,0.000396125,0.000396125,0.000396125
71,485.773,0.89357,0.55841,0.84328,0.63288,0.39825,0.41914,0.25863,1.03339,0.85393,0.89087,0.00038375,0.00038375,0.00038375
72,490.413,0.91543,0.57199,0.84746,0.54491,0.41025,0.41293,0.24763,1.04167,0.84658,0.89258,0.000371375,0.000371375,0.000371375
73,495.1,0.88969,0.55621,0.84428,0.59912,0.41835,0.41547,0.24907,1.03066,0.81935,0.89283,0.000359,0.000359,0.000359
74,499.857,0.8989,0.57261,0.85653,0.53636,0.40095,0.40213,0.24285,1.0411,0.83208,0.89468,0.000346625,0.000346625,0.000346625
75,504.797,0.90177,0.56821,0.84994,0.57781,0.38533,0.39837,0.24178,1.01989,0.84297,0.89072,0.00033425,0.00033425,0.00033425
76,509.605,0.88852,0.55724,0.84197,0.60608,0.40224,0.42131,0.24702,1.03064,0.82141,0.89455,0.000321875,0.000321875,0.000321875
77,514.283,0.88957,0.56289,0.84572,0.54574,0.43371,0.42719,0.2519,1.03604,0.82612,0.89549,0.0003095,0.0003095,0.0003095
78,518.89,0.87233,0.55617,0.8467,0.56561,0.45613,0.4304,0.26213,1.03525,0.81782,0.89891,0.000297125,0.000297125,0.000297125
79,523.789,0.88293,0.54495,0.84204,0.56788,0.43468,0.41734,0.25108,1.04423,0.84745,0.8988,0.00028475,0.00028475,0.00028475
80,528.789,0.89564,0.55794,0.84214,0.55949,0.39609,0.39972,0.24828,1.04684,0.85521,0.89719,0.000272375,0.000272375,0.000272375
81,533.49,0.88198,0.55088,0.83804,0.53506,0.40308,0.40098,0.24714,1.02216,0.86006,0.8954,0.00026,0.00026,0.00026
82,538.157,0.90264,0.55737,0.84446,0.58081,0.42832,0.41985,0.25912,1.01818,0.83008,0.88983,0.000247625,0.000247625,0.000247625
83,542.996,0.88183,0.53917,0.84021,0.56353,0.42753,0.42827,0.26024,1.02379,0.83672,0.8916,0.00023525,0.00023525,0.00023525
84,547.797,0.84805,0.52365,0.83193,0.5807,0.40258,0.41098,0.25138,1.02587,0.83698,0.89279,0.000222875,0.000222875,0.000222875
85,552.569,0.87597,0.54101,0.84014,0.51175,0.42645,0.41612,0.25777,1.01809,0.82161,0.89387,0.0002105,0.0002105,0.0002105
86,557.215,0.86986,0.53143,0.83682,0.57058,0.37103,0.4008,0.24778,1.02397,0.83932,0.89193,0.000198125,0.000198125,0.000198125
87,561.997,0.86808,0.54041,0.83977,0.49347,0.44286,0.41651,0.25907,1.02321,0.82426,0.89069,0.00018575,0.00018575,0.00018575
88,566.855,0.86458,0.53509,0.83923,0.58527,0.42177,0.41734,0.25913,1.01367,0.83839,0.89227,0.000173375,0.000173375,0.000173375
89,571.706,0.8601,0.53173,0.84189,0.52007,0.41817,0.40423,0.25089,1.02066,0.85009,0.89173,0.000161,0.000161,0.000161
90,576.323,0.85983,0.53151,0.83784,0.52848,0.42946,0.40839,0.25196,1.02059,0.84843,0.89244,0.000148625,0.000148625,0.000148625
91,582.984,0.85694,0.5474,0.83329,0.49691,0.39563,0.38859,0.23622,1.02465,0.8726,0.89041,0.00013625,0.00013625,0.00013625
92,588.019,0.84309,0.51818,0.83263,0.52729,0.39855,0.3919,0.2399,1.02133,0.84577,0.89151,0.000123875,0.000123875,0.000123875
93,592.8,0.82789,0.50806,0.82719,0.51292,0.4201,0.40371,0.24664,1.01796,0.82674,0.89144,0.0001115,0.0001115,0.0001115
94,597.313,0.8234,0.50776,0.82415,0.51392,0.39608,0.40006,0.24371,1.01719,0.83634,0.8911,9.9125e-05,9.9125e-05,9.9125e-05
95,601.886,0.83432,0.50389,0.82368,0.63364,0.36179,0.40871,0.24692,1.01405,0.83137,0.88739,8.675e-05,8.675e-05,8.675e-05
96,606.755,0.83554,0.50695,0.82827,0.58637,0.37661,0.40354,0.24851,1.00791,0.83312,0.88591,7.4375e-05,7.4375e-05,7.4375e-05
97,611.711,0.8124,0.49082,0.82313,0.59278,0.37666,0.40249,0.24759,1.01372,0.83671,0.88666,6.2e-05,6.2e-05,6.2e-05
98,616.361,0.82353,0.49817,0.82706,0.58324,0.37142,0.4016,0.24698,1.01825,0.83561,0.88943,4.9625e-05,4.9625e-05,4.9625e-05
99,620.892,0.8219,0.49694,0.82174,0.54994,0.40328,0.40696,0.24826,1.01292,0.83775,0.88935,3.725e-05,3.725e-05,3.725e-05
100,625.538,0.80904,0.48779,0.81835,0.54784,0.39903,0.4073,0.24911,1.00783,0.83682,0.8879,2.4875e-05,2.4875e-05,2.4875e-05
